"","pes21_occ_text"
"20902","Gouvernement fédéral"
"20903",""
"20904",""
"20905","Civil engineer"
"20906","Accountant"
"20907",""
"20908","Administrative"
"20909","Opérateur de machineries lourdes"
"20910","operateur"
"20911","Entretien ménager"
"20912","Employee"
"20913","Directrice magasin"
"20914",""
"20915","student"
"20916","real estate"
"20917","education admin"
"20918","Management position"
"20919","management"
"20920",""
"20921",""
"20922","-99"
"20923","Series Animation Director"
"20924","Oil & Gas"
"20925",""
"20926","éducatrice"
"20927","Directrice de Cpe"
"20928",""
"20929",""
"20930","Étudiante"
"20931",""
"20932","Maman à la maison"
"20933","Government Official"
"20934","Real estate broker"
"20935",""
"20936","Sales"
"20937","Teacher"
"20938","-99"
"20939","Lawyer"
"20940","Retraite"
"20941","correctional peace officer"
"20942","-99"
"20943","Nurse"
"20944","Travailleur à temps plein"
"20945","facteur"
"20946","-99"
"20947","full time caregiver to disabled daughter - homemaker"
"20948","supply chain"
"20949",""
"20950","executive assistant"
"20951",""
"20952","Coordinator"
"20953",""
"20954",""
"20955",""
"20956","Engineer"
"20957","Secretary"
"20958","Jsne"
"20959","Emploi"
"20960",""
"20961","Étudiante"
"20962","Travailleur autonome"
"20963","Unemployed"
"20964","-99"
"20965",""
"20966","Airline customer and service agent"
"20967","Représente service clientèle"
"20968","-99"
"20969","educator"
"20970","-99"
"20971","Public service"
"20972",""
"20973","Unemployed"
"20974","Client service administrator"
"20975",""
"20976","Self employed"
"20977","Senior advisor"
"20978",""
"20979","QA Deployment Manager"
"20980",""
"20981","College Instructor"
"20982","Retail"
"20983","Laborer"
"20984","Graphic Designer"
"20985","Infirmière clinicienne"
"20986",""
"20987",""
"20988","Etudiant temps plein et travailleur autonome temps partiel"
"20989",""
"20990",""
"20991","Representant"
"20992","office worker"
"20993","gestionnaire de comptes"
"20994",""
"20995","Enseignant"
"20996",""
"20997",""
"20998","property manager"
"20999",""
"21000","educator"
"21001","Banking"
"21002","Assistante en Service de garde"
"21003",""
"21004",""
"21005","banker"
"21006","Computer analyst"
"21007","Bank Manager"
"21008","-99"
"21009",""
"21010","Chief Executive Officer"
"21011",""
"21012",""
"21013","Social worker"
"21014","Retraite"
"21015","-99"
"21016","manager"
"21017",""
"21018","service a la clientèle"
"21019","Homemaker"
"21020","Analyst"
"21021","Comptable professionel agréé"
"21022",""
"21023","Physiothérapeute"
"21024","livreur"
"21025","Géomaticienne"
"21026","Technologiste médicale"
"21027","-99"
"21028","mécanicien"
"21029","Banker"
"21030","Property owner"
"21031",""
"21032","-99"
"21033","SSW"
"21034","Education"
"21035","Mechanic"
"21036","banker"
"21037",""
"21038","ECE"
"21039","-99"
"21040","Directrice service clientèle"
"21041","Admin"
"21042",""
"21043","Probation Officer"
"21044","Research scientist"
"21045",""
"21046","Unemployed"
"21047","commis-achat"
"21048","Courtier assurance"
"21049","Factory worker"
"21050","Humanresource"
"21051","health care senior management"
"21052","Social Services program supervisor"
"21053",""
"21054","Dietary Aide"
"21055","Senior manager"
"21056","Middle Management"
"21057","commis à la réception des marchandises"
"21058",""
"21059",""
"21060","clergy person"
"21061","Canadian Armed Forces"
"21062",""
"21063","Physiothérapeute"
"21064","Supervisor"
"21065",""
"21066","-99"
"21067","Salarié à temps plein"
"21068",""
"21069",""
"21070",". Mecanicien auto"
"21071","fonctionnaire"
"21072","-99"
"21073",""
"21074",""
"21075","-99"
"21076","Auteur, musicien, assureur, et +"
"21077","Caseworker"
"21078","electrician"
"21079","QA inspector and payroll"
"21080",""
"21081","Retraite"
"21082","customer service"
"21083","Principal of school"
"21084","Infirmier"
"21085","Temps plein"
"21086",""
"21087","Infirmiere"
"21088",""
"21089","Accounting"
"21090",""
"21091","Managerial"
"21092","Computer analyst"
"21093","Avionics technician"
"21094","Chauffeur"
"21095","Teacher"
"21096",""
"21097",""
"21098",""
"21099","Coordonnatrice de recherche"
"21100","Auditor"
"21101",""
"21102",""
"21103","économiste retraité"
"21104",""
"21105","Executive"
"21106","Monteur de ligne"
"21107","Registered nurse"
"21108",""
"21109",""
"21110","good"
"21111","Professor"
"21112",""
"21113",""
"21114","Consulting"
"21115","Sales management"
"21116",""
"21117","Administrator"
"21118",""
"21119",""
"21120",""
"21121",""
"21122","graphic artist, photographer, web designer"
"21123","Librarian"
"21124","administrative assistant"
"21125","Educator"
"21126",""
"21127","Retraitée"
"21128",""
"21129","lab tech, optical"
"21130","Regional business manager"
"21131","military"
"21132","-99"
"21133",""
"21134","directeur de comptes Entreprise"
"21135","Clerical"
"21136",""
"21137",""
"21138",""
"21139","étudiante"
"21140","Employe à templ plein"
"21141","-99"
"21142","Transportaion"
"21143","Fonctionnaire"
"21144","-99"
"21145","Fiscaliste"
"21146",""
"21147",""
"21148","Community Planner"
"21149","-99"
"21150",""
"21151","professeur"
"21152",""
"21153",""
"21154","Hr advisor"
"21155","Retail sales"
"21156",""
"21157","Superviseur"
"21158",""
"21159","-99"
"21160",""
"21161","Welder"
"21162","Teacher"
"21163",""
"21164","Management"
"21165",""
"21166","DISABILITY"
"21167",""
"21168",""
"21169","-99"
"21170","Directeur télécommunication"
"21171",""
"21172",""
"21173",""
"21174","Employé"
"21175","Retail"
"21176",""
"21177",""
"21178","CHARTERED ACCOUNTANT"
"21179",""
"21180","Administration"
"21181",""
"21182","-99"
"21183",""
"21184","Étudiante"
"21185",""
"21186",""
"21187",""
"21188",""
"21189","IT Solution Architect"
"21190","civil servant"
"21191","-99"
"21192","Freelance"
"21193",""
"21194","-99"
"21195","-99"
"21196","Service a la clientele"
"21197","Pianiste"
"21198","Legal secretary"
"21199","Pharmacist"
"21200","Therapist"
"21201","Research and development quality management"
"21202","Retired RN"
"21203","Senior consultant"
"21204",""
"21205","disabled"
"21206","Sales"
"21207",""
"21208",""
"21209","Marketing"
"21210","Professeur"
"21211","Admin"
"21212",""
"21213",""
"21214","Professional"
"21215",""
"21216","fonctionnaire"
"21217",""
"21218","Uvuvyftgjt"
"21219",""
"21220","-99"
"21221",""
"21222","Design"
"21223","management"
"21224","Carpenter"
"21225","physician"
"21226","Insurance broker"
"21227","-99"
"21228","retail"
"21229",""
"21230","IT Director"
"21231","etudiant"
"21232","Accountant"
"21233","Operations Coordinator"
"21234","Infirmière"
"21235","chercheure"
"21236","Inspection"
"21237",""
"21238",""
"21239","University Professor"
"21240","teacher"
"21241","Income tax analyst"
"21242","Equipment operator"
"21243",""
"21244","Computer Systems Analyst"
"21245","Programmeur"
"21246","Overnight fulfillment"
"21247","Bibliothécaire"
"21248","-99"
"21249","restaurant supervisor"
"21250",""
"21251",""
"21252","Travailleur autonome"
"21253","Retraité"
"21254","Secretary"
"21255","aide-bibliothécaire"
"21256","Uber driver"
"21257","IT Consultant"
"21258","Human resources"
"21259","Directrice des promotions et marketing en milieu radiophonique"
"21260","administrative assistant"
"21261",""
"21262","Gestionnaire"
"21263","Conseillère en risques opérationnels"
"21264","Peintre"
"21265",""
"21266",""
"21267","Études"
"21268","-99"
"21269","Business Manager High Tech"
"21270","informaticien"
"21271","Superviseur"
"21272","Enseignante"
"21273","Advocate"
"21274",""
"21275",""
"21276",""
"21277","Secrétaire"
"21278",""
"21279","Cadre au gouvernement"
"21280","Sorter logistics"
"21281","customer service"
"21282","Senior management"
"21283","-99"
"21284","Invalide"
"21285",""
"21286","-99"
"21287","-99"
"21288","-99"
"21289","-99"
"21290","-99"
"21291","Fonctionnaire"
"21292","Bookkeeper"
"21293","Executive"
"21294",""
"21295",""
"21296","-99"
"21297","Management Consultant"
"21298","Registered Nurse"
"21299","nursing"
"21300","Retired"
"21301","Self employed book keeper"
"21302","Administrator"
"21303","Accountant"
"21304","Icqa"
"21305","pharmacy technician"
"21306","Retraité"
"21307",""
"21308",""
"21309","student"
"21310","Educational Assistant"
"21311","-99"
"21312","Animator"
"21313",""
"21314","Unemployed"
"21315",""
"21316",""
"21317","Cook"
"21318","-99"
"21319","IT specialist"
"21320","Campground owner"
"21321","Retired"
"21322",""
"21323","Massothérapeute"
"21324","Post Master"
"21325","-99"
"21326","Bibliothécaire"
"21327","-99"
"21328","Underwriter"
"21329",""
"21330","Child care worker"
"21331","journalier"
"21332",""
"21333",""
"21334","-99"
"21335",""
"21336",""
"21337","Dessinateur industriel"
"21338","Restauration et hôtellerie"
"21339",""
"21340","Policière"
"21341","accompagnement"
"21342",""
"21343",""
"21344",""
"21345",""
"21346","acheteur informatique"
"21347",""
"21348","data warehouse developer"
"21349",""
"21350",""
"21351","-99"
"21352","-99"
"21353","Gestionnaire, cadre"
"21354",""
"21355","Teacher"
"21356",""
"21357",""
"21358","Youtubeuse"
"21359","travel agent"
"21360","General Contractor"
"21361","Student/ Teaching Assistant"
"21362","Unemployed"
"21363","Public service"
"21364","Blue collar"
"21365","Lettreur commercial"
"21366","Home maker"
"21367","mere a la maison"
"21368","healthcare"
"21369","SALES"
"21370","Technicienne agricole"
"21371","public servant"
"21372","agent d'administration"
"21373","Resource counselled in a junior high school"
"21374","Computer operator"
"21375","-99"
"21376","-99"
"21377","Retired"
"21378","-99"
"21379","Barista"
"21380","Administrative"
"21381",""
"21382","Operations manager"
"21383",""
"21384",""
"21385",""
"21386",""
"21387","Admin. Assistant"
"21388","Computer Programmer"
"21389","medical secretary"
"21390","Lab tech"
"21391","Receptionniste"
"21392","nothing"
"21393",""
"21394",""
"21395","directeur général"
"21396","Wtech"
"21397","COMMIS COMPTABLE"
"21398",""
"21399","Executive Assistant"
"21400","Teacher"
"21401","-99"
"21402","Services bancaires représentante"
"21403","Technologist"
"21404",""
"21405","Homemaker"
"21406","Électromécanicien"
"21407","Nurse"
"21408","homemaker"
"21409","Program Director"
"21410","En affaires"
"21411","Nurse practitioner"
"21412","Custodian"
"21413","IT"
"21414","-99"
"21415","Sales"
"21416","retired"
"21417","-99"
"21418","Finance"
"21419","Chauffeur"
"21420","-99"
"21421","Inhalotherapeute"
"21422","accountant"
"21423","analyste programmeur"
"21424","Student"
"21425","Technicien de service"
"21426",""
"21427","Civil Servant"
"21428",""
"21429","Fonctionnaire provincial"
"21430",""
"21431",""
"21432",""
"21433","cashier"
"21434",""
"21435",""
"21436","-99"
"21437",""
"21438","Travail"
"21439","retired"
"21440","Civil servant"
"21441","Directeur usine"
"21442","technitien"
"21443",""
"21444","Négociatrice"
"21445","Météorologiste"
"21446",""
"21447","Mechanic"
"21448",""
"21449","Accountant"
"21450",""
"21451","Retraiteé"
"21452","-99"
"21453","Homemaker"
"21454","Manager"
"21455",""
"21456",""
"21457","Team Lead"
"21458","LPN"
"21459",""
"21460",""
"21461","RN"
"21462","Don't know"
"21463","Community peace officer"
"21464","General handyman"
"21465","-99"
"21466",""
"21467","Business Owner"
"21468","education"
"21469","Mécanicien"
"21470","-99"
"21471","Technologue en électrophysiologies médicales"
"21472","librarian"
"21473","Accounting"
"21474","administration"
"21475","ECE"
"21476","Military"
"21477","-99"
"21478",""
"21479","librarian"
"21480","Electrician"
"21481","Programmer"
"21482","programmer"
"21483","Director"
"21484",""
"21485",""
"21486","teacher"
"21487","Student"
"21488","Manufacturing"
"21489","transportation director"
"21490",""
"21491",""
"21492",""
"21493","Militaire"
"21494","Pharmacist"
"21495","Entrepreneur"
"21496","admin"
"21497",""
"21498","Principal"
"21499","-99"
"21500","Teacher/retired"
"21501",""
"21502","Maman à la maison"
"21503","Nonprofit sector management"
"21504","Statistician"
"21505","-99"
"21506","Mechanic"
"21507","Strategic advisor"
"21508",""
"21509","Accountant"
"21510","Cadre supérieur direction générale"
"21511","IT"
"21512","ANALYST"
"21513","Travailleur a temps plein"
"21514","home support worker"
"21515",""
"21516","secretary"
"21517","-99"
"21518","Director IT/IS/MIS"
"21519","Travaille à temps plein"
"21520",""
"21521","Comptable"
"21522",""
"21523","Armed Forces"
"21524","Cashier"
"21525","Retraité"
"21526","research scientist"
"21527",""
"21528",""
"21529","-99"
"21530","Manager"
"21531","clerk for city department"
"21532",""
"21533",""
"21534",""
"21535","Commis"
"21536","Étudiante"
"21537","Firefighter"
"21538","Nursing"
"21539","Clerk"
"21540","HR Manager"
"21541","Accountant"
"21542",""
"21543","-99"
"21544",""
"21545","Chercheure"
"21546",""
"21547",""
"21548","aviseur"
"21549","-99"
"21550","vp communications"
"21551","educator"
"21552","community support worker"
"21553","Owner"
"21554","Early childhood educator"
"21555",""
"21556",""
"21557","Administration"
"21558","Employée"
"21559",""
"21560","CEO Financial Sevices"
"21561","Gestionnaire de projets informatiques"
"21562","-99"
"21563","-99"
"21564",""
"21565",""
"21566",""
"21567",""
"21568","Manager"
"21569","retrirer"
"21570",""
"21571","office manager"
"21572","AUTO MECHANIC"
"21573","-99"
"21574","Sales Manager"
"21575","Inapte a l’emploi temporaire"
"21576","Étudiant"
"21577","Bus driver"
"21578","property manager"
"21579","Accountant"
"21580",""
"21581","unemployed"
"21582","Information technology specialist"
"21583","Healthcare manager"
"21584","tech informatique"
"21585","Officier de navigation pour la Garde côtière canadienne - fonctionnaire fédéral"
"21586",""
"21587",""
"21588","Executive Assistant"
"21589",""
"21590","material handler"
"21591","entretien"
"21592","teacher"
"21593","Comptabilité"
"21594","Réflexions personnelles"
"21595",""
"21596",""
"21597","Engineering Designer"
"21598","-99"
"21599","météorologue"
"21600",""
"21601","Airline crew"
"21602","Public servant"
"21603",""
"21604","-99"
"21605",""
"21606","Security guard"
"21607","Security"
"21608","food delivery (cyclist)"
"21609","Technicien en administration"
"21610","Library technician"
"21611","Finance"
"21612",""
"21613","-99"
"21614","Emploi temps plein"
"21615","Retired"
"21616","Student"
"21617","étudiant"
"21618",""
"21619","Transportation"
"21620","conseillère en gestion"
"21621",""
"21622","Customer service"
"21623","Custodian"
"21624",""
"21625","commis de bureau"
"21626",""
"21627","-99"
"21628","MLT"
"21629","TRA"
"21630","retired"
"21631","Retraite et auparavant camionneur"
"21632",""
"21633","manager"
"21634","Prosecutor"
"21635","Aviation"
"21636","-99"
"21637","Analyste-Programmeur"
"21638","Agronome"
"21639","Landscaper"
"21640",""
"21641","Sales and Customer Service"
"21642",""
"21643","Retail clerk"
"21644","Chemist"
"21645",""
"21646","supervisor"
"21647","-99"
"21648",""
"21649","-99"
"21650",""
"21651","Nursing"
"21652",""
"21653","cleaner"
"21654",""
"21655","Payroll Administrator"
"21656","Management Consultant"
"21657",""
"21658","Vocational services"
"21659","educator"
"21660",""
"21661","geophysicist"
"21662","Management Consultant"
"21663","caseworker within court system"
"21664","Technologiste médicale"
"21665","Admin Asst"
"21666","-99"
"21667",""
"21668","Agent de communication"
"21669",""
"21670",""
"21671",""
"21672","Accountant"
"21673","conseillère en communication"
"21674","Homemaker"
"21675","-99"
"21676","etait aux communications avec le citoyen"
"21677","Environmental enforcement"
"21678","Opticienne"
"21679","-99"
"21680","Oilfield supply"
"21681","Teacher"
"21682","Purchasing Agent"
"21683","Retired"
"21684","Therapist"
"21685","Teacher"
"21686",""
"21687","employée professionnelle à temps plein"
"21688","Administration"
